grp	start	end
chr15_93	7699520	7701550
chr15_930	76596080	76597790
chr15_931	76305350	76307550
chr15_932	76435720	76437760
chr15_933	76453920	76455560
chr15_934	76455630	76456410
chr15_935	76456910	76459170
chr15_936	76489290	76490380
chr15_937	76527440	76528260
chr15_938	76528510	76529840
chr15_939	76534820	76536020
chr15_94	7912250	7913740
chr15_940	76539980	76540820
chr15_941	76541260	76543290
chr15_942	76550350	76551890
chr15_943	76553410	76554020
chr15_944	76599650	76601960
chr15_945	76734530	76735240
chr15_946	76754390	76755800
chr15_947	76778660	76780670
chr15_948	76781770	76783860
chr15_949	76501910	76504050
chr15_95	8119480	8120860
chr15_950	76735460	76736550
chr15_951	76891090	76892050
chr15_952	76924920	76926280
chr15_953	76926740	76928320
chr15_954	76875600	76877460
chr15_955	76883400	76883780
chr15_956	76885870	76886280
chr15_957	76898600	76899960
chr15_958	76873080	76875500
chr15_959	76990600	76992640
chr15_96	8144480	8145800
chr15_960	77012810	77013630
chr15_961	76730420	76730780
chr15_962	76916080	76917800
chr15_963	76982400	76983950
chr15_964	77128350	77130250
chr15_965	76709470	76711160
chr15_966	76871140	76871640
chr15_967	76974880	76976010
chr15_968	76984240	76985860
chr15_969	76986000	76988130
chr15_97	8229130	8230800
chr15_970	76999010	77000450
chr15_971	77134540	77136790
chr15_972	76993300	76994970
chr15_973	77126080	77128060
chr15_974	76979160	76981560
chr15_975	77161540	77162520
chr15_976	77226930	77229360
chr15_977	77236350	77237960
chr15_978	77238640	77240150
chr15_979	77240200	77242410
chr15_98	8391680	8394120
chr15_980	77670600	77672380
chr15_981	77786510	77786890
chr15_982	77652540	77654660
chr15_983	77657650	77659100
chr15_984	77663540	77666000
chr15_985	77721000	77723290
chr15_986	77724180	77724420
chr15_987	77776170	77777440
chr15_988	77799010	77801110
chr15_989	77758380	77759330
chr15_99	8412470	8414640
chr15_990	77773950	77776000
chr15_991	77650030	77651290
chr15_992	77718710	77719460
chr15_993	77626480	77627500
chr15_994	77643660	77645840
chr15_995	77634010	77635210
chr15_996	77637020	77637260
chr15_997	77645880	77647560
chr15_998	78237170	78238600
chr15_999	78246280	78248460
chr16_1	3744760	3746110
chr16_10	3955220	3957260
chr16_100	10578030	10580300
chr16_1000	57420670	57422620
chr16_1001	57422800	57423920
chr16_1002	57426760	57428720
chr16_1003	57502390	57502890
chr16_1004	57529940	57530310
chr16_1005	57531950	57532930
chr16_1006	57552590	57553310
chr16_1007	57565220	57566690
chr16_1008	57585220	57586240
chr16_1009	57649140	57650410
chr16_101	10675720	10678060
chr16_1010	57689970	57691550
chr16_1011	57764850	57766650
chr16_1012	57864680	57866850
chr16_1013	57163710	57164310
chr16_1014	57392240	57394550
chr16_1015	57753490	57754750
chr16_1016	57888220	57889430
chr16_1017	57927650	57929080
chr16_1018	58005380	58007520
chr16_1019	58013550	58014370
chr16_102	11021380	11022660
chr16_1020	58026650	58029020
chr16_1021	58409060	58410400
chr16_1022	58420800	58423170
chr16_1023	58433570	58435720
chr16_1024	58275660	58276910
chr16_1025	58294550	58295500
chr16_1026	58315700	58318050
chr16_1027	58348880	58350970
chr16_1028	58388550	58391050
chr16_1029	58476050	58478260
chr16_103	10703050	10705200
chr16_1030	58509940	58510940
chr16_1031	58512320	58513410
chr16_1032	58533480	58535000
chr16_1033	58473950	58475960
chr16_1034	58727710	58729550
chr16_1035	58671060	58672640
chr16_1036	59471770	59473800
chr16_1037	59585700	59586760
chr16_1038	59594160	59595120
chr16_1039	62728820	62731090
chr16_104	10713090	10714440
chr16_1040	62785720	62787590
chr16_1041	62854000	62855920
chr16_1042	63957750	63959200
chr16_1043	64852060	64854650
chr16_1044	64872110	64874580
chr16_1045	64986720	64987340
chr16_1046	65014120	65016250
chr16_1047	65016800	65018820
chr16_1048	65196470	65197680
chr16_1049	65559650	65560260
chr16_105	10740800	10741700
chr16_1050	65386590	65388370
chr16_1051	65451080	65452980
chr16_1052	65816000	65816820
chr16_1053	65818890	65819680
chr16_1054	65828420	65830850
chr16_1055	65839970	65840920
chr16_1056	65904410	65905690
chr16_1057	65976060	65978050
chr16_1058	70314540	70316600
chr16_1059	70328800	70331070
chr16_106	10754000	10756400
chr16_1060	75765520	75766970
chr16_1061	76079900	76081080
chr16_1062	76365150	76367010
chr16_1063	76231940	76233000
chr16_1064	76288760	76291100
chr16_1065	76295260	76296460
chr16_1066	76300780	76301020
chr16_1067	76317370	76318120
chr16_1068	76319710	76320920
chr16_1069	76321450	76322390
chr16_107	10771020	10773380
chr16_1070	76323600	76324280
chr16_1071	76324700	76326550
chr16_1072	76339030	76339950
chr16_1073	76341480	76343590
chr16_1074	76345790	76347800
chr16_1075	76354450	76355520
chr16_1076	76358360	76358990
chr16_1077	76371290	76373110
chr16_1078	76408480	76409940
chr16_1079	76432190	76434060
chr16_108	10775640	10777820
chr16_1080	76437330	76439820
chr16_1081	76441980	76443220
chr16_1082	76443340	76445280
chr16_1083	76467030	76468600
chr16_1084	76471160	76472070
chr16_1085	76506250	76508520
chr16_1086	76510260	76512050
chr16_1087	76526980	76528930
chr16_1088	76539600	76541590
chr16_1089	76594020	76595130
chr16_109	10781620	10783900
chr16_1090	76599750	76601250
chr16_1091	76283190	76285420
chr16_1092	77028160	77030030
chr16_1093	77030160	77031450
chr16_1094	77133420	77135400
chr16_1095	77351260	77352410
chr16_1096	77019150	77021380
chr16_1097	77332410	77332900
chr16_1098	77235670	77237540
chr16_1099	77238630	77239300
chr16_11	4074780	4075410
chr16_110	10835480	10836920
chr16_1100	77295540	77297600
chr16_1101	77300300	77302600
chr16_1102	77329920	77332100
chr16_1103	77399910	77402240
chr16_1104	77404520	77406680
chr16_1105	77406990	77407980
chr16_1106	77409220	77410030
chr16_1107	77416380	77418700
chr16_1108	77419410	77421110
chr16_1109	77421240	77423680
chr16_111	10837700	10839920
chr16_1110	77449250	77450220
chr16_1111	77499530	77501740
chr16_1112	77501850	77502890
chr16_1113	77635880	77636510
chr16_1114	77685370	77686830
chr16_1115	77687000	77688220
chr16_1116	77772300	77772980
chr16_1117	77799460	77800500
chr16_1118	77796490	77798880
chr16_1119	77851600	77853420
chr16_112	10971820	10973060
chr16_1120	77876670	77878300
chr16_1121	77893180	77895400
chr16_1122	77902100	77903480
chr16_1123	77913420	77915800
chr16_1124	77989320	77990980
chr16_1125	78343730	78345750
chr16_1126	78472680	78474720
chr16_1127	78561620	78563820
chr16_1128	78574120	78576430
chr16_1129	84733600	84735390
chr16_113	10978610	10980750
chr16_1130	84834110	84835360
chr16_1131	84835870	84838060
chr16_1132	84713330	84714290
chr16_1133	84831750	84834060
chr16_1134	85143880	85145130
chr16_1135	85136850	85139180
chr16_1136	85148140	85150100
chr16_1137	85333360	85334210
chr16_1138	85422620	85424470
chr16_1139	85546180	85547480
chr16_114	11012080	11013490
chr16_1140	85649260	85650620
chr16_1141	85749160	85750890
chr16_1142	85755830	85757100
chr16_1143	85796340	85797960
chr16_1144	85798130	85798650
chr16_1145	85798940	85800330
chr16_1146	85827010	85828290
chr16_1147	85874310	85875660
chr16_1148	85897100	85899400
chr16_1149	86027690	86029130
chr16_115	11024250	11025860
chr16_1150	86138170	86138920
chr16_1151	86152120	86154120
chr16_1152	86157850	86159820
chr16_1153	86160940	86163080
chr16_1154	86249900	86250940
chr16_1155	86256520	86258870
chr16_1156	86259110	86260720
chr16_1157	86221940	86224240
chr16_1158	86241920	86244380
chr16_1159	86252040	86254370
chr16_116	11066540	11068860
chr16_1160	87354250	87356320
chr16_1161	87635540	87636910
chr16_1162	87712010	87714320
chr16_1163	87091050	87093530
chr16_1164	87607800	87608760
chr16_1165	87611080	87613370
chr16_1166	87699300	87701800
chr16_1167	87702010	87702710
chr16_1168	87705450	87707570
chr16_1169	87709280	87711570
chr16_117	11068980	11070790
chr16_1170	87744720	87746650
chr16_1171	87774990	87776150
chr16_1172	87703520	87705180
chr16_1173	87783520	87785540
chr16_1174	87916170	87918120
chr16_1175	87223800	87225970
chr16_1176	87670160	87672270
chr16_1177	87915250	87915880
chr16_1178	89894150	89896320
chr16_1179	89951630	89953780
chr16_118	11070940	11072320
chr16_1180	89972360	89974820
chr16_1181	89991420	89992960
chr16_1182	89993730	89995170
chr16_1183	89995270	89996890
chr16_1184	90112940	90113490
chr16_1185	90223120	90224600
chr16_1186	90230480	90232480
chr16_1187	90264090	90264690
chr16_1188	90279280	90279800
chr16_1189	90282190	90284240
chr16_119	11247300	11247720
chr16_1190	89906610	89908790
chr16_1191	90072230	90074490
chr16_1192	90532780	90534360
chr16_1193	90726600	90727270
chr16_1194	90738910	90741420
chr16_1195	90743560	90744910
chr16_1196	90745800	90747760
chr16_1197	90747860	90749470
chr16_1198	90752420	90753560
chr16_1199	90754160	90755050
chr16_12	4076460	4077690
chr16_120	11248670	11249730
chr16_1200	90750020	90751770
chr16_1201	90803700	90804690
chr16_1202	90804840	90806580
chr16_1203	90809100	90811480
chr16_1204	90827220	90828730
chr16_1205	90829620	90831100
chr16_1206	90882120	90884240
chr16_1207	90885000	90887190
chr16_1208	90902530	90904340
chr16_1209	90915930	90917270
chr16_121	10780070	10781500
chr16_1210	90933250	90934820
chr16_1211	90798820	90800860
chr16_1212	90831670	90833050
chr16_1213	91040580	91042790
chr16_1214	91042920	91044250
chr16_1215	91378070	91380390
chr16_1216	91394550	91395990
chr16_1217	91397160	91398770
chr16_1218	91399590	91402440
chr16_1219	91407980	91410480
chr16_122	10990820	10993130
chr16_1220	91485660	91488010
chr16_1221	91547470	91549680
chr16_1222	91551180	91552640
chr16_1223	91558320	91559030
chr16_1224	91596380	91598480
chr16_1225	91609250	91612110
chr16_1226	91648220	91649990
chr16_1227	91687260	91689620
chr16_1228	91726400	91728800
chr16_1229	91729840	91731910
chr16_123	11132050	11134360
chr16_1230	91740480	91742180
chr16_1231	91745570	91747590
chr16_1232	91754840	91755800
chr16_1233	91756690	91757510
chr16_1234	91762010	91762560
chr16_1235	91766910	91768880
chr16_1236	91770060	91772200
chr16_1237	91822600	91823960
chr16_1238	91840080	91841820
chr16_1239	91841850	91843480
chr16_124	11143700	11144720
chr16_1240	91845740	91847260
chr16_1241	91849210	91851050
chr16_1242	91858810	91859320
chr16_1243	91859760	91861430
chr16_1244	91861480	91864030
chr16_1245	91868380	91870430
chr16_1246	91929250	91930590
chr16_1247	91930640	91932250
chr16_1248	91969560	91971990
chr16_1249	92018800	92020850
chr16_125	11201520	11202410
chr16_1250	92061700	92064070
chr16_1251	92076400	92076960
chr16_1252	92097810	92100610
chr16_1253	92138770	92141120
chr16_1254	91373310	91375520
chr16_1255	91405820	91407860
chr16_1256	91454560	91456240
chr16_1257	91552910	91555190
chr16_1258	91847460	91848960
chr16_1259	91962030	91964480
chr16_126	11251630	11253730
chr16_1260	91995000	91996850
chr16_1261	92175800	92177600
chr16_1262	91964610	91965420
chr16_1263	92195210	92195750
chr16_1264	92230240	92231920
chr16_1265	92400320	92402250
chr16_1266	92402470	92404420
chr16_1267	92174700	92175630
chr16_1268	92196650	92198490
chr16_1269	92200480	92201640
chr16_127	11323070	11324750
chr16_1270	92214490	92216800
chr16_1271	92209580	92209900
chr16_1272	92234220	92236030
chr16_1273	92242080	92243600
chr16_1274	92252880	92253710
chr16_1275	92272510	92273300
chr16_1276	92275100	92276810
chr16_1277	92301580	92303600
chr16_1278	92397680	92400140
chr16_1279	92463580	92466070
chr16_128	11442160	11442960
chr16_1280	92614000	92614240
chr16_1281	92623680	92625000
chr16_1282	92620540	92622230
chr16_1283	92653520	92655660
chr16_1284	92693270	92695720
chr16_1285	92786070	92788180
chr16_1286	92796150	92798620
chr16_1287	92715180	92716800
chr16_1288	92821540	92823050
chr16_1289	92825940	92826170
chr16_129	11443210	11446010
chr16_1290	92903500	92906260
chr16_1291	92907040	92907670
chr16_1292	92948200	92950250
chr16_1293	93005450	93007490
chr16_1294	93079770	93080660
chr16_1295	93147840	93149810
chr16_1296	93150130	93151800
chr16_1297	93185970	93188330
chr16_1298	93189720	93192030
chr16_1299	93263520	93264120
chr16_13	4138480	4139980
chr16_130	11497850	11499880
chr16_1300	92896870	92897970
chr16_1301	93092830	93093960
chr16_1302	93324580	93325460
chr16_1303	93515850	93517650
chr16_1304	93580720	93581910
chr16_1305	93598010	93598450
chr16_1306	93602880	93603810
chr16_1307	93607680	93610030
chr16_1308	93648030	93649430
chr16_1309	93683850	93685290
chr16_131	11504750	11507040
chr16_1310	93712310	93714200
chr16_1311	93715510	93716390
chr16_1312	93721220	93723550
chr16_1313	93788220	93790300
chr16_1314	93832590	93834510
chr16_1315	93884220	93885600
chr16_1316	94429810	94432230
chr16_1317	94432450	94432980
chr16_1318	94583270	94584420
chr16_1319	94589240	94591690
chr16_132	11510230	11511050
chr16_1320	94592150	94592210
chr16_1321	94605670	94606390
chr16_1322	94607030	94609910
chr16_1323	94624970	94625820
chr16_1324	94655970	94657080
chr16_1325	94657150	94659300
chr16_1326	94662020	94664070
chr16_1327	94693210	94695590
chr16_1328	94739790	94741470
chr16_1329	94745600	94747940
chr16_133	11613790	11615630
chr16_1330	94792140	94792510
chr16_1331	94810540	94811580
chr16_1332	94812650	94813860
chr16_1333	94822370	94823740
chr16_1334	94824200	94825380
chr16_1335	94826620	94826900
chr16_1336	94828940	94829650
chr16_1337	94891680	94892900
chr16_1338	94893190	94894680
chr16_1339	94830510	94831720
chr16_134	11619300	11621010
chr16_1340	95929380	95931370
chr16_1341	95936020	95937640
chr16_1342	95950170	95952190
chr16_1343	95953860	95954300
chr16_1344	95970310	95972620
chr16_1345	95987810	95989440
chr16_1346	95990610	95992820
chr16_1347	95996310	95998630
chr16_1348	96000400	96002800
chr16_1349	96035230	96037650
chr16_135	11654700	11656220
chr16_1350	96060400	96061780
chr16_1351	96063890	96064800
chr16_1352	96066240	96067220
chr16_1353	96068840	96071100
chr16_1354	96118780	96120060
chr16_1355	96120320	96122010
chr16_1356	96251760	96252240
chr16_1357	95895510	95897770
chr16_1358	95928090	95929130
chr16_1359	96301720	96303860
chr16_136	11656280	11658480
chr16_1360	96314030	96314820
chr16_1361	96341070	96343190
chr16_1362	96375800	96377480
chr16_1363	96412210	96414260
chr16_1364	97507830	97508820
chr16_1365	97527900	97529930
chr16_1366	97532010	97532470
chr16_1367	97682550	97684300
chr16_1368	97757780	97760220
chr16_1369	97766260	97767930
chr16_137	11693550	11695750
chr16_1370	97902640	97903350
chr16_1371	97955830	97957000
chr16_1372	98134310	98136800
chr16_1373	98141960	98143660
chr16_1374	98178060	98180030
chr16_1375	98218600	98220380
chr16_1376	98117920	98120250
chr16_1377	4594930	4597040
chr16_1378	4756670	4758180
chr16_1379	8470950	8472600
chr16_138	11871360	11873340
chr16_1380	8523030	8525310
chr16_1381	8565280	8567490
chr16_1382	10956780	10957780
chr16_1383	10958460	10959360
chr16_1384	11174780	11176310
chr16_1385	11369150	11371220
chr16_1386	11824840	11825250
chr16_1387	12076140	12077420
chr16_1388	13986980	13988370
chr16_1389	13984700	13986720
chr16_139	11900270	11902480
chr16_1390	14906900	14907260
chr16_1391	16357490	16358850
chr16_1392	17276560	17278060
chr16_1393	17499000	17500090
chr16_1394	17496640	17497310
chr16_1395	17576040	17577160
chr16_1396	17802510	17803820
chr16_1397	17759790	17760660
chr16_1398	17833660	17834440
chr16_1399	18143820	18145140
chr16_14	4160350	4161760
chr16_140	11708850	11710800
chr16_1400	18147990	18150030
chr16_1401	18212830	18213920
chr16_1402	18400340	18401650
chr16_1403	18458970	18461400
chr16_1404	19760570	19762510
chr16_1405	20236880	20238420
chr16_1406	21273710	21275250
chr16_1407	21665120	21666060
chr16_1408	21845840	21846870
chr16_1409	21853480	21854110
chr16_141	11712590	11714850
chr16_1410	21864820	21867060
chr16_1411	21880850	21882040
chr16_1412	22517750	22520210
chr16_1413	26968330	26968450
chr16_1414	27523280	27524910
chr16_1415	28840630	28841720
chr16_1416	29657060	29659250
chr16_1417	30193450	30195470
chr16_1418	30984840	30985500
chr16_1419	30991810	30993660
chr16_142	13110230	13111820
chr16_1420	31427490	31428830
chr16_1421	31545220	31548130
chr16_1422	31896010	31897220
chr16_1423	31934120	31936570
chr16_1424	32515260	32517620
chr16_1425	33604590	33606250
chr16_1426	34003240	34005560
chr16_1427	33764110	33766020
chr16_1428	33933760	33935430
chr16_1429	33940790	33943220
chr16_143	13207300	13209250
chr16_1430	34254770	34256670
chr16_1431	34335060	34335420
chr16_1432	34413360	34415300
chr16_1433	34468700	34470880
chr16_1434	34474000	34474290
chr16_1435	34744350	34746530
chr16_1436	35139360	35141370
chr16_1437	35205270	35207490
chr16_1438	35580530	35582460
chr16_1439	35586970	35589190
chr16_144	13239630	13241670
chr16_1440	35564060	35565700
chr16_1441	35591700	35593420
chr16_1442	35602610	35604850
chr16_1443	35728970	35730170
chr16_1444	37616930	37618940
chr16_1445	37999600	38001000
chr16_1446	38673420	38673990
chr16_1447	38940470	38942240
chr16_1448	41533640	41534240
chr16_1449	41551200	41553020
chr16_145	13256640	13258690
chr16_1450	42255570	42256050
chr16_1451	42444330	42445890
chr16_1452	42574850	42576660
chr16_1453	42717210	42719130
chr16_1454	42745750	42746800
chr16_1455	43502640	43504650
chr16_1456	43603460	43605380
chr16_1457	44526570	44528370
chr16_1458	44529960	44532280
chr16_1459	44578800	44581220
chr16_146	13275850	13278040
chr16_1460	44686970	44689320
chr16_1461	44664740	44666950
chr16_1462	44724580	44726860
chr16_1463	45406720	45408960
chr16_1464	45722330	45724230
chr16_1465	49175620	49176960
chr16_1466	49721830	49724000
chr16_1467	49753160	49753880
chr16_1468	50615530	50616240
chr16_1469	63816120	63817860
chr16_147	13366120	13368060
chr16_1470	63861760	63863780
chr16_1471	67611040	67611770
chr16_1472	67617950	67618490
chr16_1473	67619070	67620410
chr16_1474	72510760	72511800
chr16_1475	72699230	72700830
chr16_1476	72959230	72959950
chr16_1477	72678420	72679680
chr16_1478	75593280	75594540
chr16_1479	78236820	78239210
chr16_148	13376620	13378350
chr16_1480	78427550	78428720
