HGNC:462	ENSG00000099721	MGI:88005	ENSMUSG00000031354
HGNC:13920	ENSG00000204438	MGI:2148975	ENSMUSG00000092417
HGNC:12651	ENSG00000204394	MGI:90675	ENSMUSG00000007029
HGNC:4213	ENSG00000124194	MGI:2385163	ENSMUSG00000017943
HGNC:16177	ENSG00000078898	MGI:1913807	ENSMUSG00000027481
HGNC:8763	ENSG00000150593	MGI:107490	ENSMUSG00000024975
HGNC:8623	ENSG00000198807	MGI:97493	ENSMUSG00000001497
HGNC:10899	ENSG00000113558	MGI:103575	ENSMUSG00000036309
HGNC:25009	ENSG00000077152	MGI:1914446	ENSMUSG00000026429
HGNC:19420	ENSG00000133115	MGI:2388072	ENSMUSG00000027744
HGNC:2956	ENSG00000213918	MGI:103157	ENSMUSG00000005980
HGNC:9896	ENSG00000182872	MGI:2384310	ENSMUSG00000031060
HGNC:9100	ENSG00000076356	MGI:107684	ENSMUSG00000026640
HGNC:24268	ENSG00000138303	MGI:1916340	ENSMUSG00000044475
HGNC:25827	ENSG00000176024	MGI:1919404	ENSMUSG00000036898
HGNC:11802	ENSG00000116001	MGI:107914	ENSMUSG00000071337
HGNC:15484	ENSG00000174446	MGI:1914282	ENSMUSG00000032398
HGNC:6404	ENSG00000118162	MGI:1890380	ENSMUSG00000006021
HGNC:4494	ENSG00000170775	MGI:1313297	ENSMUSG00000039904
HGNC:4562	ENSG00000154016	MGI:1918770	ENSMUSG00000004837
HGNC:18858	ENSG00000143315	MGI:1914806	ENSMUSG00000050229
HGNC:26025	ENSG00000198060	MGI:1915207	ENSMUSG00000023307
HGNC:725	ENSG00000156219	MGI:1202729	ENSMUSG00000034842
HGNC:13449	ENSG00000185985	MGI:2679449	ENSMUSG00000036790
HGNC:31042	ENSG00000141449	MGI:3576497	ENSMUSG00000042942
HGNC:1596	ENSG00000090061	MGI:1276106	ENSMUSG00000021258
HGNC:27900	ENSG00000214226	MGI:2685371	ENSMUSG00000072553
HGNC:1580	ENSG00000157456	MGI:88311	ENSMUSG00000032218
HGNC:7590	ENSG00000065534	MGI:894806	ENSMUSG00000022836
HGNC:4799	ENSG00000138796	MGI:96009	ENSMUSG00000027984
HGNC:18871	ENSG00000151611	MGI:1923805	ENSMUSG00000037022
HGNC:24842	ENSG00000170298	MGI:109496	ENSMUSG00000001123
HGNC:23656	ENSG00000105197	MGI:1913775	ENSMUSG00000003438
HGNC:8702	ENSG00000262576	MGI:1935216	ENSMUSG00000103677
HGNC:16284	ENSG00000204610	MGI:1916347	ENSMUSG00000050747
HGNC:6917	ENSG00000134046	MGI:1333813	ENSMUSG00000024513
HGNC:17040	ENSG00000108349	MGI:2179723	ENSMUSG00000078676
HGNC:3960	ENSG00000186765	MGI:2443337	ENSMUSG00000025380
HGNC:9994	ENSG00000159788	MGI:1918979	ENSMUSG00000029101
HGNC:7659	ENSG00000114503	MGI:1915342	ENSMUSG00000022774
HGNC:17302	ENSG00000172260	MGI:2444846	ENSMUSG00000040037
HGNC:28631	ENSG00000166997	MGI:1913705	ENSMUSG00000036968
HGNC:28018	ENSG00000172548	MGI:2444671	ENSMUSG00000020411
HGNC:54640		MGI:3646467	ENSMUSG00000094504
HGNC:17589	ENSG00000149716	MGI:1919534	ENSMUSG00000031072
HGNC:4180	ENSG00000114480	MGI:1921435	ENSMUSG00000022707
HGNC:7800	ENSG00000204498	MGI:1340031	ENSMUSG00000042419
HGNC:7441	ENSG00000085760	MGI:1924034	ENSMUSG00000020459
HGNC:4404	ENSG00000186469	MGI:102705	ENSMUSG00000043004
HGNC:3402	ENSG00000120915	MGI:99500	ENSMUSG00000022040
HGNC:21738	ENSG00000173137	MGI:2679274	ENSMUSG00000022550
HGNC:11386	ENSG00000167323	MGI:107476	ENSMUSG00000030987
HGNC:1778	ENSG00000134058	MGI:102956	ENSMUSG00000069089
HGNC:18983	ENSG00000174576	MGI:2664186	ENSMUSG00000045903
HGNC:13584	ENSG00000112029	MGI:1914391	ENSMUSG00000019773
HGNC:3766	ENSG00000090554	MGI:95560	ENSMUSG00000110206
HGNC:10661	ENSG00000124145	MGI:1349164	ENSMUSG00000017009
HGNC:6862	ENSG00000047849	MGI:97178	ENSMUSG00000032479
HGNC:21617	ENSG00000164440	MGI:2671945	ENSMUSG00000039891
HGNC:29675	ENSG00000121940	MGI:2385186	ENSMUSG00000027884
HGNC:10078	ENSG00000176393	MGI:2384902	ENSMUSG00000041926
HGNC:3805	ENSG00000170122	MGI:1347467	ENSMUSG00000051490
HGNC:4606	ENSG00000167004	MGI:95834	ENSMUSG00000027248
HGNC:24145	ENSG00000197093	MGI:1916254	ENSMUSG00000075593
HGNC:870	ENSG00000123191	MGI:103297	ENSMUSG00000006567
HGNC:29681	ENSG00000171612	MGI:1917806	ENSMUSG00000028982
HGNC:30922	ENSG00000140471	MGI:1919885	ENSMUSG00000053091
HGNC:44668	ENSG00000230873	MGI:2686420	ENSMUSG00000063529
HGNC:34236	ENSG00000145642	MGI:1925053	ENSMUSG00000042655
HGNC:2586	ENSG00000106665	MGI:1313136	ENSMUSG00000063146
HGNC:15432	ENSG00000172362	MGI:3031279	ENSMUSG00000045126
HGNC:10774	ENSG00000116560	MGI:1918764	ENSMUSG00000028820
HGNC:26281	ENSG00000149201	MGI:1918134	ENSMUSG00000039391
HGNC:21608	ENSG00000146963	MGI:2183260	ENSMUSG00000029823
HGNC:17479	ENSG00000163743	MGI:1915348	ENSMUSG00000029397
HGNC:11155	ENSG00000125870	MGI:104805	ENSMUSG00000008333
HGNC:813	ENSG00000074370	MGI:1194503	ENSMUSG00000020788
HGNC:16410	ENSG00000176410	MGI:1913364	ENSMUSG00000061118
HGNC:11532	ENSG00000143498	MGI:109578	ENSMUSG00000072258
HGNC:9213	ENSG00000028277	MGI:101897	ENSMUSG00000008496
HGNC:1907	ENSG00000138135	MGI:1333869	ENSMUSG00000050370
HGNC:12634	ENSG00000171794	MGI:1276125	ENSMUSG00000047751
HGNC:23399	ENSG00000164946	MGI:2670972	ENSMUSG00000059049
HGNC:644	ENSG00000169083	MGI:88064	ENSMUSG00000046532
HGNC:15768	ENSG00000060491	MGI:1919325	ENSMUSG00000049401
HGNC:19177	ENSG00000091317	MGI:2447165	ENSMUSG00000032434
HGNC:20837	ENSG00000148832	MGI:1916983	ENSMUSG00000025464
HGNC:23154	ENSG00000181444	MGI:1916160	ENSMUSG00000068551
HGNC:28393	ENSG00000158792	MGI:1926029	ENSMUSG00000033594
HGNC:11868	ENSG00000160218	MGI:1336209	ENSMUSG00000000374
HGNC:1581	ENSG00000112237	MGI:1858199	ENSMUSG00000028252
HGNC:7994	ENSG00000091129	MGI:104750	ENSMUSG00000020598
HGNC:16038	ENSG00000172057	MGI:1913862	ENSMUSG00000038150
HGNC:10402	ENSG00000105372	MGI:1333780	ENSMUSG00000040952
HGNC:7606	ENSG00000137474	MGI:104510	ENSMUSG00000030761
HGNC:8877	ENSG00000152556	MGI:97548	ENSMUSG00000033065
HGNC:25755	ENSG00000087995	MGI:1289171	ENSMUSG00000020691
HGNC:19688	ENSG00000143217	MGI:1918990	ENSMUSG00000006411
HGNC:3245	ENSG00000103966	MGI:1919619	ENSMUSG00000027293
HGNC:28154	ENSG00000168101	MGI:1914161	ENSMUSG00000022516
HGNC:25598	ENSG00000198874	MGI:2141161	ENSMUSG00000056310
HGNC:32349	ENSG00000174529	MGI:1921876	ENSMUSG00000048174
HGNC:9273	ENSG00000118898	MGI:1194898	ENSMUSG00000039457
HGNC:29366	ENSG00000166004	MGI:2442521	ENSMUSG00000046111
HGNC:23064	ENSG00000065621	MGI:1915464	ENSMUSG00000025069
HGNC:26856	ENSG00000179213	MGI:3780678	ENSMUSG00000108695
HGNC:24696	ENSG00000162804	MGI:3045960	ENSMUSG00000047793
HGNC:26097	ENSG00000167987	MGI:2147661	ENSMUSG00000048832
HGNC:17333	ENSG00000150628	MGI:1916531	ENSMUSG00000031518
HGNC:6059	ENSG00000131203	MGI:96416	ENSMUSG00000031551
HGNC:21044	ENSG00000090975	MGI:1336192	ENSMUSG00000029406
HGNC:11411	ENSG00000008086	MGI:1278336	ENSMUSG00000031292
HGNC:29581	ENSG00000270806	MGI:1913580	ENSMUSG00000035085
HGNC:23113	ENSG00000128886	MGI:2673679	ENSMUSG00000027246
HGNC:3519	ENSG00000104313	MGI:109344	ENSMUSG00000025932
HGNC:5172	ENSG00000168453	MGI:96223	ENSMUSG00000022096
HGNC:23720	ENSG00000182158	MGI:2442695	ENSMUSG00000038648
HGNC:24686	ENSG00000162458	MGI:1921452	ENSMUSG00000006219
HGNC:25487	ENSG00000141026	MGI:2183151	ENSMUSG00000061650
HGNC:10250	ENSG00000185008	MGI:1890110	ENSMUSG00000052516
HGNC:11854	ENSG00000156298	MGI:1298407	ENSMUSG00000058254
HGNC:9674	ENSG00000152894	MGI:103310	ENSMUSG00000019889
HGNC:565	ENSG00000042753	MGI:2141861	ENSMUSG00000008036
HGNC:13154	ENSG00000278129	MGI:2389445	ENSMUSG00000060397
HGNC:15962	ENSG00000141570	MGI:1353589	ENSMUSG00000025578
HGNC:15530	ENSG00000130338	MGI:1916092	ENSMUSG00000034377
HGNC:12962	ENSG00000234127	MGI:1337056	ENSMUSG00000024457
HGNC:9001	ENSG00000174238	MGI:99887	ENSMUSG00000017781
HGNC:3678	ENSG00000105550	MGI:1861377	ENSMUSG00000030827
HGNC:23227	ENSG00000180332	MGI:1914766	ENSMUSG00000046523
HGNC:19742	ENSG00000165501	MGI:1916956	ENSMUSG00000034883
HGNC:16486	ENSG00000105963	MGI:2442201	ENSMUSG00000056413
HGNC:1242	ENSG00000173369	MGI:88224	ENSMUSG00000036905
HGNC:8767	ENSG00000090470	MGI:1859170	ENSMUSG00000041837
HGNC:25705	ENSG00000100379	MGI:1920094	ENSMUSG00000033287
HGNC:21027	ENSG00000170209	MGI:3045301	ENSMUSG00000032257
HGNC:15906	ENSG00000078814	MGI:3710243	ENSMUSG00000074652
HGNC:18454	ENSG00000143125	MGI:2180370	ENSMUSG00000070368
HGNC:7577	ENSG00000092054	MGI:2155600	ENSMUSG00000053093
HGNC:6305	ENSG00000136240	MGI:1914163	ENSMUSG00000079111
HGNC:23532	ENSG00000166317	MGI:1916010	ENSMUSG00000039376
HGNC:6454	ENSG00000126337	MGI:109364	ENSMUSG00000020916
HGNC:25918	ENSG00000133193	MGI:106351	ENSMUSG00000041629
HGNC:30267	ENSG00000131242	MGI:2442920	ENSMUSG00000017639
HGNC:24047	ENSG00000119787	MGI:1929492	ENSMUSG00000059811
HGNC:9439	ENSG00000102580	MGI:107373	ENSMUSG00000022136
HGNC:49151	ENSG00000085231	MGI:5510732	ENSMUSG00000078941
HGNC:7105	ENSG00000187098	MGI:104554	ENSMUSG00000035158
HGNC:12590	ENSG00000173660	MGI:3641869	ENSMUSG00000037438
HGNC:7953	ENSG00000106236	MGI:1858209	ENSMUSG00000059991
HGNC:7111	ENSG00000099875	MGI:894279	ENSMUSG00000020190
HGNC:12998	ENSG00000010244	MGI:1340045	ENSMUSG00000017421
HGNC:29594	ENSG00000164405	MGI:107807	ENSMUSG00000044894
HGNC:2498	ENSG00000060069	MGI:1926953	ENSMUSG00000033323
HGNC:20952	ENSG00000111843	MGI:1913404	ENSMUSG00000021361
HGNC:28491	ENSG00000179397	MGI:3647531	ENSMUSG00000102483
HGNC:16732	ENSG00000124370	MGI:1920974	ENSMUSG00000033429
HGNC:7571	ENSG00000006788	MGI:1339967	ENSMUSG00000060180
HGNC:1052	ENSG00000136717	MGI:108092	ENSMUSG00000024381
HGNC:14886	ENSG00000162616	MGI:1914285	ENSMUSG00000028035
HGNC:27937	ENSG00000144488	MGI:2685402	ENSMUSG00000049515
HGNC:9081	ENSG00000083444	MGI:99907	ENSMUSG00000019055
HGNC:6923	ENSG00000152601	MGI:1928482	ENSMUSG00000027763
HGNC:25990	ENSG00000110497	MGI:2443564	ENSMUSG00000040506
HGNC:8113	ENSG00000155087	MGI:97424	ENSMUSG00000061923
HGNC:7574	ENSG00000264424	MGI:1339713	ENSMUSG00000057003
HGNC:27945	ENSG00000173421	MGI:3612242	ENSMUSG00000047220
HGNC:28727	ENSG00000184831	MGI:1915566	ENSMUSG00000079508
HGNC:30465	ENSG00000170571	MGI:95321	ENSMUSG00000021728
HGNC:20253	ENSG00000174500	MGI:102969	ENSMUSG00000022659
HGNC:31111	ENSG00000141748	MGI:3028577	ENSMUSG00000038352
HGNC:26958	ENSG00000179832	MGI:2442558	ENSMUSG00000022558
HGNC:26927	ENSG00000110074	MGI:2446262	ENSMUSG00000039048
HGNC:17845	ENSG00000173597	MGI:2136282	ENSMUSG00000029269
HGNC:1258	ENSG00000185917	MGI:2136890	ENSMUSG00000022948
HGNC:9873	ENSG00000111344	MGI:1330842	ENSMUSG00000029602
HGNC:29532	ENSG00000213626	MGI:1925139	ENSMUSG00000024063
HGNC:8927	ENSG00000102893	MGI:97578	ENSMUSG00000036879
HGNC:2336	ENSG00000117322	MGI:88489	ENSMUSG00000026616
HGNC:33196	ENSG00000214456	MGI:1914218	ENSMUSG00000011305
HGNC:20399	ENSG00000171928	MGI:1914760	ENSMUSG00000014177
HGNC:23663	ENSG00000167397	MGI:106442	ENSMUSG00000096145
HGNC:12510	ENSG00000175520	MGI:3045291	ENSMUSG00000051618
HGNC:10301	ENSG00000142676	MGI:1914275	ENSMUSG00000059291
HGNC:17410	ENSG00000132702	MGI:2137300	ENSMUSG00000004894
HGNC:24592	ENSG00000115107	MGI:1915678	ENSMUSG00000026389
HGNC:29118	ENSG00000196187	MGI:2384789	ENSMUSG00000026519
HGNC:24164	ENSG00000171368	MGI:1920198	ENSMUSG00000021573
HGNC:38834	ENSG00000248592	MGI:1921500	ENSMUSG00000006526
HGNC:44159	ENSG00000261594	MGI:3646425	ENSMUSG00000096606
HGNC:11784	ENSG00000178726	MGI:98736	ENSMUSG00000074743
HGNC:31401	ENSG00000172139	MGI:2685456	ENSMUSG00000033210
HGNC:11162	ENSG00000139343	MGI:1917128	ENSMUSG00000020018
HGNC:30059	ENSG00000176454	MGI:2138993	ENSMUSG00000027134
HGNC:19651	ENSG00000112305	MGI:2138261	ENSMUSG00000026155
HGNC:15358	ENSG00000184394	MGI:3030556	ENSMUSG00000048933
HGNC:10493	ENSG00000188015	MGI:1338849	ENSMUSG00000001021
HGNC:16297	ENSG00000100024	MGI:2143535	ENSMUSG00000033427
HGNC:3814	ENSG00000160973	MGI:1347465	ENSMUSG00000033837
HGNC:20754	ENSG00000069018	MGI:1349470	ENSMUSG00000021541
HGNC:13395	ENSG00000131400	MGI:109365	ENSMUSG00000002204
HGNC:20796	ENSG00000169435	MGI:1920496	ENSMUSG00000029370
HGNC:30763	ENSG00000184162	MGI:1922942	ENSMUSG00000071078
HGNC:19374	ENSG00000186416	MGI:1924536	ENSMUSG00000044149
HGNC:24245	ENSG00000157856	MGI:2685906	ENSMUSG00000073102
HGNC:29138	ENSG00000198780	MGI:2444268	ENSMUSG00000041817
HGNC:24179	ENSG00000121104	MGI:2144564	ENSMUSG00000038893
HGNC:29484	ENSG00000138336	MGI:1098693	ENSMUSG00000047146
HGNC:29599	ENSG00000118307	MGI:2444480	ENSMUSG00000043541
HGNC:4976	ENSG00000159267	MGI:894646	ENSMUSG00000040820
HGNC:8705	ENSG00000253537	MGI:1935219	ENSMUSG00000103472
HGNC:817	ENSG00000058668	MGI:88111	ENSMUSG00000026463
HGNC:15979	ENSG00000073282	MGI:1330810	ENSMUSG00000022510
HGNC:30469	ENSG00000189299	MGI:3511682	ENSMUSG00000071665
HGNC:15981	ENSG00000170684	MGI:1926956	ENSMUSG00000011267
HGNC:32371	ENSG00000167874	MGI:1914270	ENSMUSG00000045377
HGNC:16915	ENSG00000143575	MGI:1346319	ENSMUSG00000027944
HGNC:4678	ENSG00000048545	MGI:102770	ENSMUSG00000023982
HGNC:16076	ENSG00000178184	MGI:2135606	ENSMUSG00000056214
HGNC:30554	ENSG00000276085	MGI:98260	ENSMUSG00000000982
HGNC:15831	ENSG00000145687	MGI:1914220	ENSMUSG00000003992
HGNC:10908	ENSG00000110911	MGI:1345279	ENSMUSG00000023030
HGNC:17649	ENSG00000132429	MGI:1930153	ENSMUSG00000019848
HGNC:15873	ENSG00000101220	MGI:1914576	ENSMUSG00000027327
HGNC:10074	ENSG00000023191	MGI:1195456	ENSMUSG00000038650
HGNC:14937	ENSG00000087111	MGI:2687325	ENSMUSG00000041958
HGNC:25107	ENSG00000142530	MGI:1922788	ENSMUSG00000051113
HGNC:7223	ENSG00000128309	MGI:2179733	ENSMUSG00000071711
HGNC:5438	ENSG00000111537	MGI:107656	ENSMUSG00000055170
HGNC:28118	ENSG00000104957	MGI:1914986	ENSMUSG00000004994
HGNC:23433	ENSG00000135045	MGI:3583960	ENSMUSG00000047044
HGNC:23088	ENSG00000120519	MGI:1924025	ENSMUSG00000031684
HGNC:19441	ENSG00000170854	MGI:1914264	ENSMUSG00000022724
HGNC:11523	ENSG00000138162	MGI:1928899	ENSMUSG00000030852
HGNC:12739	ENSG00000120688	MGI:109568	ENSMUSG00000022023
HGNC:10741	ENSG00000138623	MGI:1306826	ENSMUSG00000038264
HGNC:25984	ENSG00000109066	MGI:2444222	ENSMUSG00000045980
HGNC:7179	ENSG00000119711	MGI:1915077	ENSMUSG00000021238
HGNC:74	ENSG00000118777	MGI:1347061	ENSMUSG00000029802
HGNC:29663	ENSG00000215183	MGI:3652339	ENSMUSG00000078719
HGNC:15561	ENSG00000136695	MGI:1859325	ENSMUSG00000026983
HGNC:1940	ENSG00000188419	MGI:892979	ENSMUSG00000025531
HGNC:9069	ENSG00000178209	MGI:1277961	ENSMUSG00000022565
HGNC:17874	ENSG00000170860	MGI:1914928	ENSMUSG00000034192
HGNC:2208	ENSG00000197565	MGI:2152695	ENSMUSG00000031273
HGNC:37284	ENSG00000232434	MGI:2685842	ENSMUSG00000029419
HGNC:26649	ENSG00000185905	MGI:2141979	ENSMUSG00000045165
HGNC:15974	ENSG00000109654	MGI:1933163	ENSMUSG00000027993
HGNC:26358	ENSG00000244607	MGI:1920144	ENSMUSG00000079235
HGNC:21030	ENSG00000075884	MGI:1923367	ENSMUSG00000049744
HGNC:14255	ENSG00000156983	MGI:1926033	ENSMUSG00000001632
HGNC:17679	ENSG00000108961	MGI:1889073	ENSMUSG00000032892
HGNC:11932	ENSG00000120337	MGI:2673064	ENSMUSG00000066755
HGNC:29233	ENSG00000088888	MGI:2444773	ENSMUSG00000037523
HGNC:4801	ENSG00000084754	MGI:2135593	ENSMUSG00000025745
HGNC:6275	ENSG00000152315	MGI:2384976	ENSMUSG00000045404
HGNC:10585	ENSG00000144285	MGI:98246	ENSMUSG00000064329
HGNC:25956	ENSG00000004766	MGI:1920538	ENSMUSG00000001376
HGNC:19371	ENSG00000148541	MGI:1918971	ENSMUSG00000043259
HGNC:15799	ENSG00000101363	MGI:1916411	ENSMUSG00000063019
HGNC:15194	ENSG00000180785	MGI:3030392	ENSMUSG00000070423
HGNC:468	ENSG00000116748	MGI:88015	ENSMUSG00000070385
HGNC:13236	ENSG00000105176	MGI:1342294	ENSMUSG00000030421
HGNC:4123	ENSG00000141429	MGI:894693	ENSMUSG00000000420
HGNC:26087	ENSG00000155393	MGI:2444491	ENSMUSG00000031657
HGNC:18125	ENSG00000250565	MGI:1922165	ENSMUSG00000053375
HGNC:4273	ENSG00000139436	MGI:1347053	ENSMUSG00000041890
HGNC:26978	ENSG00000214290	MGI:2685530	ENSMUSG00000079559
HGNC:25155	ENSG00000241935	MGI:1914682	ENSMUSG00000025176
HGNC:9563	ENSG00000095261	MGI:1914248	ENSMUSG00000026869
HGNC:15986	ENSG00000131914	MGI:1890546	ENSMUSG00000050966
HGNC:29032	ENSG00000103184	MGI:3616084	ENSMUSG00000091712
HGNC:14490	ENSG00000171421	MGI:2137228	ENSMUSG00000021607
HGNC:26153	ENSG00000143624	MGI:2140050	ENSMUSG00000027933
HGNC:21397	ENSG00000146285	MGI:2446140	ENSMUSG00000044770
HGNC:29540	ENSG00000141101	MGI:1914869	ENSMUSG00000003848
HGNC:30163	ENSG00000185238	MGI:1919224	ENSMUSG00000030505
HGNC:12978	ENSG00000197062	MGI:3531417	ENSMUSG00000022228
HGNC:16517	ENSG00000187045	MGI:1919003	ENSMUSG00000016942
HGNC:19977	ENSG00000139988	MGI:1925224	ENSMUSG00000021123
HGNC:2397	ENSG00000100122	MGI:104992	ENSMUSG00000029343
HGNC:17015	ENSG00000136045	MGI:1914735	ENSMUSG00000001785
HGNC:28874	ENSG00000186407	MGI:2387602	ENSMUSG00000048498
HGNC:15570	ENSG00000258484	MGI:1913962	ENSMUSG00000046846
HGNC:6845	ENSG00000137764	MGI:1346345	ENSMUSG00000058444
HGNC:3972	ENSG00000163430	MGI:102793	ENSMUSG00000022816
HGNC:25495	ENSG00000082068	MGI:1921020	ENSMUSG00000039828
HGNC:26809	ENSG00000215853	MGI:1099055	ENSMUSG00000041984
HGNC:27938	ENSG00000173557	MGI:1922684	ENSMUSG00000029182
HGNC:2945	ENSG00000185842	MGI:2444525	ENSMUSG00000047369
HGNC:23252	ENSG00000204195	MGI:3588200	ENSMUSG00000015665
HGNC:7582	ENSG00000168530	MGI:97269	ENSMUSG00000061816
HGNC:29846	ENSG00000274211	MGI:2651588	ENSMUSG00000038485
HGNC:27139	ENSG00000198892	MGI:1924802	ENSMUSG00000041889
HGNC:28633	ENSG00000197070	MGI:2446136	ENSMUSG00000026972
HGNC:22146	ENSG00000117834	MGI:2140201	ENSMUSG00000028544
HGNC:4379	ENSG00000088256	MGI:95766	ENSMUSG00000034781
HGNC:1255	ENSG00000157578	MGI:3041157	ENSMUSG00000045275
HGNC:7446	ENSG00000132749	MGI:1340029	ENSMUSG00000024905
HGNC:14060	ENSG00000135945	MGI:1929074	ENSMUSG00000026082
HGNC:16369	ENSG00000116288	MGI:2135637	ENSMUSG00000028964
HGNC:20854	ENSG00000173451	MGI:1914066	ENSMUSG00000020137
HGNC:10012	ENSG00000163914	MGI:97914	ENSMUSG00000030324
HGNC:25016	ENSG00000160075	MGI:1916241	ENSMUSG00000029038
HGNC:9016	ENSG00000170927	MGI:2155808	ENSMUSG00000043760
HGNC:7972	ENSG00000177463	MGI:1352466	ENSMUSG00000005893
HGNC:8806	ENSG00000131828	MGI:97532	ENSMUSG00000031299
HGNC:6354	ENSG00000146021	MGI:2445185	ENSMUSG00000014164
HGNC:6131	ENSG00000213928	MGI:107587	ENSMUSG00000002325
HGNC:7804	ENSG00000001167	MGI:97316	ENSMUSG00000023994
HGNC:3432	ENSG00000178568	MGI:104771	ENSMUSG00000062209
HGNC:491	ENSG00000132855	MGI:1353627	ENSMUSG00000028553
HGNC:34423	ENSG00000239282	MGI:1919212	ENSMUSG00000020424
HGNC:14723	ENSG00000186881	MGI:3030109	ENSMUSG00000089717
HGNC:30035	ENSG00000141506	MGI:2443588	ENSMUSG00000020901
HGNC:21080	ENSG00000066651	MGI:1920931	ENSMUSG00000019792
HGNC:28389	ENSG00000183066	MGI:1921966	ENSMUSG00000022455
HGNC:28998	ENSG00000109184	MGI:2140972	ENSMUSG00000051674
HGNC:15205	ENSG00000176900	MGI:3030408	ENSMUSG00000045824
HGNC:25844	ENSG00000165061	MGI:2443497	ENSMUSG00000037492
HGNC:29909	ENSG00000157045	MGI:108471	ENSMUSG00000022681
HGNC:10623	ENSG00000106178	MGI:1928953	ENSMUSG00000004814
HGNC:7448	ENSG00000171100	MGI:1099452	ENSMUSG00000031337
HGNC:26799	ENSG00000178074	MGI:1920717	ENSMUSG00000038323
HGNC:9555	ENSG00000101843	MGI:1858898	ENSMUSG00000031429
HGNC:4034	ENSG00000221946	MGI:1889006	ENSMUSG00000036578
HGNC:6905	ENSG00000038274	MGI:1913667	ENSMUSG00000042032
HGNC:32406	ENSG00000214216	MGI:3644166	ENSMUSG00000051777
HGNC:15169	ENSG00000258817	MGI:3031091	ENSMUSG00000049057
HGNC:10834	ENSG00000148341	MGI:2385131	ENSMUSG00000026860
HGNC:2867	ENSG00000102967	MGI:1928378	ENSMUSG00000031730
HGNC:27960	ENSG00000174358	MGI:1921588	ENSMUSG00000021565
HGNC:6868	ENSG00000171533	MGI:1201690	ENSMUSG00000055407
HGNC:16021	ENSG00000156239	MGI:1915018	ENSMUSG00000044442
HGNC:3467	ENSG00000091831	MGI:1352467	ENSMUSG00000019768
HGNC:3363	ENSG00000138185	MGI:102805	ENSMUSG00000048120
HGNC:34361	ENSG00000242715	MGI:2444356	ENSMUSG00000048655
HGNC:15315	ENSG00000181752	MGI:3030887	ENSMUSG00000075192
HGNC:20620	ENSG00000183578	MGI:2685363	ENSMUSG00000074345
HGNC:30760	ENSG00000134851	MGI:894407	ENSMUSG00000029234
HGNC:20639	ENSG00000185899	MGI:2681302	ENSMUSG00000056203
HGNC:588	ENSG00000145782	MGI:1914776	ENSMUSG00000032905
HGNC:26953	ENSG00000138688	MGI:2444631	ENSMUSG00000037270
HGNC:33194	ENSG00000164853	MGI:108013	ENSMUSG00000029546
HGNC:28789	ENSG00000133872	MGI:1915137	ENSMUSG00000031532
HGNC:29430	ENSG00000242732	MGI:3045324	ENSMUSG00000049191
HGNC:3503	ENSG00000167880	MGI:107507	ENSMUSG00000034282
HGNC:23686	ENSG00000122741	MGI:2140179	ENSMUSG00000035572
HGNC:3364	ENSG00000054179	MGI:1096863	ENSMUSG00000015085
HGNC:4281	ENSG00000121634	MGI:99953	ENSMUSG00000049908
HGNC:37099	ENSG00000205116	MGI:2444329	ENSMUSG00000073680
HGNC:35121	ENSG00000187658	MGI:1914680	ENSMUSG00000020434
HGNC:24836	ENSG00000110427	MGI:2181743	ENSMUSG00000068373
HGNC:24220	ENSG00000147687	MGI:1916944	ENSMUSG00000050891
HGNC:7376	ENSG00000038945	MGI:98257	ENSMUSG00000025044
HGNC:9767	ENSG00000041353	MGI:1931295	ENSMUSG00000024511
HGNC:4412	ENSG00000167083	MGI:893584	ENSMUSG00000038811
HGNC:16840	ENSG00000124641	MGI:1929648	ENSMUSG00000092558
HGNC:15982	ENSG00000112659	MGI:1925559	ENSMUSG00000040327
HGNC:3712	ENSG00000119782	MGI:1336205	ENSMUSG00000020635
HGNC:21561	ENSG00000183137	MGI:1915511	ENSMUSG00000019813
HGNC:18215	ENSG00000038210	MGI:1914323	ENSMUSG00000029186
HGNC:2350	ENSG00000111269	MGI:1889385	ENSMUSG00000032652
HGNC:33731	ENSG00000187068	MGI:1919440	ENSMUSG00000043391
HGNC:11042	ENSG00000157103	MGI:95627	ENSMUSG00000030310
HGNC:1982	ENSG00000099622	MGI:893588	ENSMUSG00000045193
HGNC:19871	ENSG00000228567	MGI:2159637	ENSMUSG00000058030
HGNC:6948	ENSG00000100297	MGI:103197	ENSMUSG00000005410
HGNC:17733	ENSG00000054690	MGI:2144989	ENSMUSG00000060716
HGNC:12266	ENSG00000118094	MGI:1926230	ENSMUSG00000032098
HGNC:27365	ENSG00000205678	MGI:2444966	ENSMUSG00000049537
HGNC:31746	ENSG00000173261	MGI:1916651	ENSMUSG00000059455
HGNC:13909	ENSG00000064218	MGI:2449470	ENSMUSG00000042372
HGNC:10891	ENSG00000177045	MGI:106220	ENSMUSG00000040841
HGNC:6445	ENSG00000135480	MGI:96704	ENSMUSG00000023039
HGNC:20739	ENSG00000151151	MGI:1916968	ENSMUSG00000060733
HGNC:37246	ENSG00000257446	MGI:2684459	ENSMUSG00000066880
HGNC:14352	ENSG00000101940	MGI:1914661	ENSMUSG00000031166
HGNC:16633	ENSG00000163319	MGI:1915985	ENSMUSG00000016833
HGNC:4450	ENSG00000213420	MGI:1919201	ENSMUSG00000029510
HGNC:10388	ENSG00000115268	MGI:98117	ENSMUSG00000063457
