Ensembl.Gene.ID	Enhancer.grp	AE_nth	Enhancer_activity.CD14..SRR830946	Enhancer_activity.CD14..SRR830951	Enhancer_activity.CD14..SRR830953	Enhancer_activity.CD19..SRR1609979	Enhancer_activity.CD19..SRR1609980	Enhancer_activity.CD19..SRR1609981	Enhancer_activity.CD8..SRR644512	Enhancer_activity.CD8..SRR644514	Enhancer_activity.CD8..SRR1743975	Enhancer_activity.Fetal_heart.SRR643778	Enhancer_activity.Fetal_heart.SRR643779	Enhancer_activity.Fetal_heart.SRR1663123	Enhancer_activity.Fetal_kidney.SRR643749	Enhancer_activity.Fetal_kidney.SRR643750	Enhancer_activity.Fetal_kidney.SRR643751	Enhancer_activity.Fetal_stomach.SRR980482	Enhancer_activity.Fetal_stomach.SRR980467	Enhancer_activity.Fetal_stomach.SRR980450	Enhancer_activity.GM10847.SRR998171	Enhancer_activity.GM10847.SRR038446	Enhancer_activity.GM10847.SRR038447	Enhancer_activity.GM12878.SRR038448	Enhancer_activity.GM12878.SRR038449	Enhancer_activity.GM12878.SRR307002	Enhancer_activity.GM12891.SRR998239	Enhancer_activity.GM12891.SRR998240	Enhancer_activity.GM12891.SRR038450	Enhancer_activity.GM12892.SRR998261	Enhancer_activity.GM12892.SRR998262	Enhancer_activity.GM12892.SRR038451	Enhancer_activity.GM18505.SRR998294	Enhancer_activity.GM18505.SRR038453	Enhancer_activity.GM18505.SRR038454	Enhancer_activity.GM18526.SRR998311	Enhancer_activity.GM18526.SRR038455	Enhancer_activity.GM18526.SRR038456	Enhancer_activity.GM19099.SRR998345	Enhancer_activity.GM19099.SRR998346	Enhancer_activity.GM19099.SRR038458	Enhancer_activity.GM19193.SRR998362	Enhancer_activity.GM19193.SRR998363	Enhancer_activity.GM19193.SRR038459	Enhancer_activity.H1.SRR574820	Enhancer_activity.H1.SRR574821	Enhancer_activity.H1.SRR020287	Enhancer_activity.H9.SRR3573989	Enhancer_activity.H9.SRR3573990	Enhancer_activity.H9.SRR067368	Enhancer_activity.HEK293T.SRR960409	Enhancer_activity.HEK293T.SRR023853	Enhancer_activity.HEK293T.SRR023854	Enhancer_activity.HeLa.S3.SRR891241	Enhancer_activity.HeLa.S3.SRR036660	Enhancer_activity.HeLa.S3.SRR036661	Enhancer_activity.K562.SRR2921247	Enhancer_activity.K562.SRR2921248	Enhancer_activity.K562.SRR090233	Enhancer_activity.LHCN.M2.SRR3181980	Enhancer_activity.LHCN.M2.SRR3181981	Enhancer_activity.LHCN.M2.SRR3181982	Enhancer_activity.LNCaP.SRR653217	Enhancer_activity.LNCaP.SRR1169709	Enhancer_activity.LNCaP.SRR1169710	Enhancer_activity.MCF10A.SRR2924724	Enhancer_activity.MCF10A.SRR2924725	Enhancer_activity.MCF10A.SRR2924726	Enhancer_activity.Melanocyte.SRR2146046	Enhancer_activity.Melanocyte.SRR2146047	Enhancer_activity.Melanocyte.SRR2146048	Enhancer_activity.Pancreatic_islet.SRR1027728	Enhancer_activity.Pancreatic_islet.SRR1027733	Enhancer_activity.Pancreatic_islet.SRR1027738	Enhancer_activity.SGBS_adipocyte.SRR1552539	Enhancer_activity.SGBS_adipocyte.SRR1552540	Enhancer_activity.SGBS_adipocyte.SRR1552541	Enhancer_activity.Spleen.SRR577599	Enhancer_activity.Spleen.SRR1045578	Enhancer_activity.Spleen.SRR1045614	Enhancer_activity.ZR75.30.SRR2126497	Enhancer_activity.ZR75.30.SRR3090767	Enhancer_activity.ZR75.30.SRR3090769	Enhancer_activity.melanoma.SRR1556217	Enhancer_activity.melanoma.SRR1556218	Enhancer_activity.melanoma.SRR1556219	AS_type.CD14..SRR830946	AS_type.CD14..SRR830951	AS_type.CD14..SRR830953	AS_type.CD19..SRR1609979	AS_type.CD19..SRR1609980	AS_type.CD19..SRR1609981	AS_type.CD8..SRR644512	AS_type.CD8..SRR644514	AS_type.CD8..SRR1743975	AS_type.Fetal_heart.SRR643778	AS_type.Fetal_heart.SRR643779	AS_type.Fetal_heart.SRR1663123	AS_type.Fetal_kidney.SRR643749	AS_type.Fetal_kidney.SRR643750	AS_type.Fetal_kidney.SRR643751	AS_type.Fetal_stomach.SRR980482	AS_type.Fetal_stomach.SRR980467	AS_type.Fetal_stomach.SRR980450	AS_type.GM10847.SRR998171	AS_type.GM10847.SRR038446	AS_type.GM10847.SRR038447	AS_type.GM12878.SRR038448	AS_type.GM12878.SRR038449	AS_type.GM12878.SRR307002	AS_type.GM12891.SRR998239	AS_type.GM12891.SRR998240	AS_type.GM12891.SRR038450	AS_type.GM12892.SRR998261	AS_type.GM12892.SRR998262	AS_type.GM12892.SRR038451	AS_type.GM18505.SRR998294	AS_type.GM18505.SRR038453	AS_type.GM18505.SRR038454	AS_type.GM18526.SRR998311	AS_type.GM18526.SRR038455	AS_type.GM18526.SRR038456	AS_type.GM19099.SRR998345	AS_type.GM19099.SRR998346	AS_type.GM19099.SRR038458	AS_type.GM19193.SRR998362	AS_type.GM19193.SRR998363	AS_type.GM19193.SRR038459	AS_type.H1.SRR574820	AS_type.H1.SRR574821	AS_type.H1.SRR020287	AS_type.H9.SRR3573989	AS_type.H9.SRR3573990	AS_type.H9.SRR067368	AS_type.HEK293T.SRR960409	AS_type.HEK293T.SRR023853	AS_type.HEK293T.SRR023854	AS_type.HeLa.S3.SRR891241	AS_type.HeLa.S3.SRR036660	AS_type.HeLa.S3.SRR036661	AS_type.K562.SRR2921247	AS_type.K562.SRR2921248	AS_type.K562.SRR090233	AS_type.LHCN.M2.SRR3181980	AS_type.LHCN.M2.SRR3181981	AS_type.LHCN.M2.SRR3181982	AS_type.LNCaP.SRR653217	AS_type.LNCaP.SRR1169709	AS_type.LNCaP.SRR1169710	AS_type.MCF10A.SRR2924724	AS_type.MCF10A.SRR2924725	AS_type.MCF10A.SRR2924726	AS_type.Melanocyte.SRR2146046	AS_type.Melanocyte.SRR2146047	AS_type.Melanocyte.SRR2146048	AS_type.Pancreatic_islet.SRR1027728	AS_type.Pancreatic_islet.SRR1027733	AS_type.Pancreatic_islet.SRR1027738	AS_type.SGBS_adipocyte.SRR1552539	AS_type.SGBS_adipocyte.SRR1552540	AS_type.SGBS_adipocyte.SRR1552541	AS_type.Spleen.SRR577599	AS_type.Spleen.SRR1045578	AS_type.Spleen.SRR1045614	AS_type.ZR75.30.SRR2126497	AS_type.ZR75.30.SRR3090767	AS_type.ZR75.30.SRR3090769	AS_type.melanoma.SRR1556217	AS_type.melanoma.SRR1556218	AS_type.melanoma.SRR1556219	Non.spliced.without.enhancer	Spliced.without.enhancer	Non.spliced.with.enhancer	Spliced.with.enhancer	Fisher.P.value	Odds.ratio	q_fdr	homologene	homolo_enhancer
ENSG00000168679	chr1_2354	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	NA	NA	NA	0	0	I	0	E	NA	0	0	NA	I	0	0	NA	0	0	NA	NA	NA	0	NA	NA	E	0	NA	0	NA	NA	0	NA	NA	E	NA	NA	0	NA	NA	0	0	E	0	0	NA	NA	NA	E	0	NA	NA	E	NA	NA	E	E	NA	0	0	E	0	0	0	I	I	I	0	0	0	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	I	0	NA	I	I	9	2	0	6	0.00226244343891403	27	0.0470760420885109	1	1
ENSG00000081760	chr12_1342	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	0	E	E	E	0	0	0	0	I	0	0	E	0	0	0	NA	0	0	I	0	0	E	0	E	0	0	0	0	0	0	0	E	E	0	0	E	0	0	E	0	0	0	0	0	E	I	0	0	0	0	0	E	0	0	0	I	0	I	0	0	0	0	0	I	0	0	0	E	E	0	0	0	0	0	0	0	E	E	I	I	I	0	0	0	16	4	0	5	0.00237154150197628	20	0.0470760420885109	1	1
ENSG00000140905	chr16_1126	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	E	NA	0	0	0	0	0	0	0	0	E	0	0	0	0	NA	0	E	0	E	E	E	E	NA	0	0	E	0	0	E	0	0	E	0	0	E	0	0	E	0	0	E	I	I	0	0	0	0	0	NA	NA	E	E	0	0	0	0	0	0	I	0	0	0	0	0	I	E	NA	E	0	0	0	0	I	0	0	0	NA	NA	I	I	I	I	0	17	4	0	5	0.00191547582851931	21.25	0.0470760420885109	1	1
ENSG00000115355	chr2_434	18	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	I	0	I	0	0	E	I	I	NA	0	0	E	0	0	0	0	E	0	0	0	0	0	0	0	I	0	I	0	I	0	0	0	0	0	0	0	0	0	0	I	0	0	0	0	E	0	0	E	0	NA	NA	E	NA	0	I	I	0	I	0	I	I	E	0	0	0	0	0	E	0	0	0	NA	0	I	0	E	NA	NA	E	0	0	0	0	0	10	5	0	9	0.00202064391390008	18	0.0470760420885109	1	1
ENSG00000217555	chr16_378	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	I	I	I	0	0	0	I	I	E	E	E	E	0	0	0	NA	0	0	0	0	E	0	E	E	0	0	E	0	0	0	0	E	E	0	0	E	E	0	NA	0	I	E	0	0	NA	E	E	0	0	E	E	I	E	0	0	0	0	0	0	0	I	0	0	0	I	I	0	I	0	0	0	0	0	I	0	I	0	I	0	I	I	0	0	0	18	9	0	7	0.00212654583524177	14	0.0470760420885109	1	1
ENSG00000172830	chr11_444	0	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	0	E	0	0	0	0	I	I	E	E	0	0	E	0	0	NA	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	I	I	NA	0	I	0	NA	NA	NA	0	0	NA	NA	NA	NA	0	0	0	E	E	E	0	I	I	0	0	E	0	0	E	NA	NA	0	E	NA	NA	NA	0	I	I	I	I	8	1	2	10	0.00190521552750655	40	0.0470760420885109	1	1
ENSG00000177225	chr11_250	3	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	0	0	0	1	1	1	0	0	0	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	0	E	NA	I	I	I	0	0	I	0	E	E	0	0	0	NA	E	E	0	E	0	0	0	NA	0	0	0	0	I	0	0	0	0	0	0	E	0	0	0	0	0	0	0	E	NA	I	0	E	0	NA	NA	0	0	NA	0	0	NA	E	0	0	0	I	0	0	I	I	0	0	E	0	0	0	0	0	0	0	0	NA	I	0	I	0	I	0	8	1	3	11	0.00275945618522008	29.3333333333333	0.0470760420885109	1	1
ENSG00000155926	chr8_333	8	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	I	0	0	I	I	I	I	I	0	NA	E	E	0	0	0	NA	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	E	E	NA	NA	NA	NA	NA	NA	NA	0	0	E	NA	NA	NA	NA	NA	NA	5	0	0	6	0.00216450216450216	30	0.0470760420885109	1	1
ENSG00000101294	chr20_3	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	E	E	E	0	0	I	0	0	0	0	0	0	0	0	0	NA	0	0	I	E	E	E	0	0	0	I	0	0	0	E	I	E	0	0	E	E	0	0	0	0	0	E	0	0	E	0	E	0	0	0	E	0	0	0	E	E	0	0	0	0	0	0	I	I	I	I	0	I	I	0	0	0	0	0	0	I	0	0	I	I	I	0	I	I	16	8	0	8	0.00244716351501669	16	0.0470760420885109	1	1
ENSG00000101294	chr20_160	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	0	0	0	I	I	I	0	I	0	0	0	0	E	E	0	NA	E	E	I	0	0	0	0	0	I	0	0	I	I	0	I	0	E	I	0	0	0	0	0	0	0	E	I	I	0	0	0	0	E	E	E	I	E	0	0	0	0	E	E	E	0	0	0	0	0	I	E	E	E	I	I	I	E	E	E	I	0	0	I	I	I	I	I	I	19	15	0	9	0.00248240361683357	11.4	0.0470760420885109	1	1
ENSG00000101294	chr20_547	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	E	E	E	0	0	I	0	0	0	0	0	0	0	0	0	NA	0	0	I	E	E	E	0	0	0	I	0	0	0	E	I	E	0	0	E	E	0	0	0	0	0	E	0	0	E	0	E	0	0	0	E	0	0	0	E	E	0	0	0	0	0	0	I	I	I	I	0	I	I	0	0	0	0	0	0	I	0	0	I	I	I	0	I	I	16	8	0	8	0.00244716351501669	16	0.0470760420885109	1	1
ENSG00000101294	chr20_291	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	0	0	0	I	I	I	0	I	0	0	0	0	E	E	0	NA	E	E	I	0	0	0	0	0	I	0	0	I	I	0	I	0	E	I	0	0	0	0	0	0	0	E	I	I	0	0	0	0	E	E	E	I	E	0	0	0	0	E	E	E	0	0	0	0	0	I	E	E	E	I	I	I	E	E	E	I	0	0	I	I	I	I	I	I	19	15	0	9	0.00248240361683357	11.4	0.0470760420885109	1	1
ENSG00000101294	chr20_548	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	E	E	E	0	0	I	0	0	0	0	0	0	0	0	0	NA	0	0	I	E	E	E	0	0	0	I	0	0	0	E	I	E	0	0	E	E	0	0	0	0	0	E	0	0	E	0	E	0	0	0	E	0	0	0	E	E	0	0	0	0	0	0	I	I	I	I	0	I	I	0	0	0	0	0	0	I	0	0	I	I	I	0	I	I	16	8	0	8	0.00244716351501669	16	0.0470760420885109	1	1
ENSG00000112855	chr5_1078	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	0	0	0	I	I	I	0	0	I	E	E	0	0	0	0	NA	0	0	I	E	0	E	E	NA	0	0	E	0	0	0	0	E	0	0	E	0	0	0	E	0	0	0	I	I	NA	0	0	E	0	NA	NA	E	E	NA	0	0	0	E	0	0	0	0	0	I	I	I	E	0	0	I	0	0	0	0	0	0	NA	NA	I	I	I	I	0	I	14	8	0	8	0.002711977344661	14	0.0470760420885109	1	1
ENSG00000112855	chr5_1075	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	0	0	0	I	I	I	0	0	I	E	E	0	0	0	0	NA	0	0	I	E	0	E	E	NA	0	0	E	0	0	0	0	E	0	0	E	0	0	0	E	0	0	0	I	I	NA	0	0	E	0	NA	NA	E	E	NA	0	0	0	E	0	0	0	0	0	I	I	I	E	0	0	I	0	0	0	0	0	0	NA	NA	I	I	I	I	0	I	14	8	0	8	0.002711977344661	14	0.0470760420885109	1	1
ENSG00000214063	chr11_3	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	0	0	0	E	0	0	0	0	0	0	0	0	0	0	0	NA	0	0	0	E	E	E	0	NA	0	E	E	E	0	NA	E	NA	NA	0	E	E	0	0	NA	0	E	0	I	0	0	I	I	0	0	0	NA	0	0	0	0	0	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	E	0	0	0	0	0	0	0	I	I	0	0	0	12	1	0	4	0.00210084033613445	48	0.0470760420885109	1	1
ENSG00000101181	chr20_1069	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	0	E	NA	0	0	0	0	I	0	0	E	0	0	0	E	NA	0	0	0	0	E	0	0	NA	0	0	E	0	0	0	0	E	E	0	0	E	0	0	E	0	0	E	I	I	NA	0	E	0	0	E	NA	0	0	0	0	0	NA	0	0	0	E	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NA	I	I	I	I	I	0	13	3	0	5	0.00275197798417613	21.6666666666667	0.0470760420885109	1	1
ENSG00000101181	chr20_1041	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	0	E	NA	0	0	0	0	I	0	0	E	0	0	0	E	NA	0	0	0	0	E	0	0	NA	0	0	E	0	0	0	0	E	E	0	0	E	0	0	E	0	0	E	I	I	NA	0	E	0	0	E	NA	0	0	0	0	0	NA	0	0	0	E	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NA	I	I	I	I	I	0	13	3	0	5	0.00275197798417613	21.6666666666667	0.0470760420885109	1	1
ENSG00000101181	chr20_344	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	0	E	NA	0	0	0	0	I	0	0	E	0	0	0	E	NA	0	0	0	0	E	0	0	NA	0	0	E	0	0	0	0	E	E	0	0	E	0	0	E	0	0	E	I	I	NA	0	E	0	0	E	NA	0	0	0	0	0	NA	0	0	0	E	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NA	I	I	I	I	I	0	13	3	0	5	0.00275197798417613	21.6666666666667	0.0470760420885109	1	1
ENSG00000172663	chr11_451	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	0	0	0	0	0	0	1	1	1	0	0	0	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	0	0	0	I	I	I	I	I	I	E	0	E	E	E	E	NA	E	0	0	0	E	0	E	NA	0	0	0	0	0	0	0	0	E	0	E	0	0	0	0	0	0	E	I	I	NA	0	I	0	E	NA	NA	NA	0	NA	0	0	NA	I	0	0	0	0	0	0	E	0	0	E	0	0	0	0	0	0	0	I	0	I	NA	0	0	I	0	0	12	3	2	10	0.0018381418166046	20	0.0470760420885109	1	1
ENSG00000065357	chr12_367	2	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	1	1	1	0	0	0	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	0	0	0	I	I	I	0	0	0	E	NA	NA	0	0	E	NA	E	E	0	0	0	0	0	NA	0	I	0	I	0	0	0	E	0	0	0	E	0	0	NA	I	0	E	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	E	E	0	0	0	I	I	0	0	0	0	NA	0	NA	NA	NA	NA	NA	0	NA	NA	I	I	I	NA	NA	0	6	0	3	11	0.0021671826625387	22	0.0470760420885109	1	1
ENSG00000158773	chr1_2589	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	0	0	0	0	0	0	0	0	E	0	0	0	0	0	0	NA	0	E	0	E	E	E	E	0	0	0	0	0	0	E	0	E	E	0	0	0	0	0	0	0	0	E	0	E	NA	I	I	0	0	0	0	0	0	NA	0	0	E	0	0	0	0	0	0	I	I	I	0	0	E	0	I	I	0	0	0	0	0	0	I	I	I	0	0	0	13	4	0	6	0.00208029956313709	19.5	0.0470760420885109	1	1
ENSG00000158773	chr1_5764	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	E	0	0	0	0	0	0	NA	0	E	0	E	E	E	E	0	0	0	0	0	0	E	0	E	E	0	0	0	0	0	0	0	0	E	0	E	NA	I	I	0	0	0	0	0	0	NA	0	0	E	0	0	0	0	0	0	I	I	I	0	0	E	0	I	I	0	0	0	0	0	0	I	I	I	0	0	0	13	4	0	6	0.00208029956313709	19.5	0.0470760420885109	1	1
ENSG00000158796	chr1_845	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	I	0	0	0	0	0	I	I	I	I	0	E	0	0	0	NA	I	0	0	0	0	0	0	0	0	E	0	E	E	0	0	0	0	E	0	0	0	E	0	0	E	0	I	I	NA	0	0	0	0	0	E	0	0	NA	I	I	0	0	I	I	I	0	I	E	E	0	0	0	0	0	0	0	0	0	0	0	E	E	0	E	E	0	0	0	14	6	0	8	0.00193236714975845	18.6666666666667	0.0470760420885109	1	1
ENSG00000158796	chr1_835	3	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	1	1	1	1	1	1	1	1	1	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	1	1	1	0	0	0	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	E	E	0	0	0	0	0	0	I	0	0	E	E	0	0	NA	0	0	0	0	0	0	I	0	0	0	0	I	0	0	I	0	0	0	0	E	0	0	0	I	0	0	I	I	0	0	I	0	E	0	E	I	0	NA	I	0	0	0	I	0	0	0	0	0	E	0	E	E	E	0	E	0	0	0	0	0	0	0	E	E	E	I	I	I	12	3	3	11	0.00281433070874265	14.6666666666667	0.0470760420885109	1	1
ENSG00000139546	chr12_352	0	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	0	E	NA	I	I	0	0	0	0	0	0	0	E	0	0	NA	0	0	0	0	0	0	E	NA	I	0	0	0	0	0	0	0	0	0	E	E	I	0	0	I	0	0	0	I	0	0	0	0	E	E	E	E	E	E	0	0	E	0	I	0	0	0	I	0	0	0	0	0	0	0	0	0	0	0	0	I	0	NA	I	0	0	0	I	I	9	1	3	11	0.00275945618522008	33	0.0470760420885109	1	1
